CustomerID,Count,Country,State,City,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,State_freq,City_freq,Z_Score,Avg Monthly Spend,Churn Risk Category,Lifetime Revenue
6198-RTPMF,1,United States,California,Oregon House,"39.342587, -121.249833",39.342587,-121.249833,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,No,0,32,4756,Don't know,7043,4,,92.9235294117647,Low,1579.7
2924-KHUVI,1,United States,California,Orland,"39.748037, -122.302169",39.748037,-122.302169,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No,0,61,4847,Don't know,7043,4,,98.48125,Medium,5514.95
1925-GMVBW,1,United States,California,Oroville,"39.624561, -121.552866",39.624561,-121.552866,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,No,0,23,5967,Don't know,7043,8,,19.22,Low,96.1
6184-DYUOB,1,United States,California,Palermo,"39.435756, -121.552071",39.435756,-121.552071,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,No,0,29,2941,Don't know,7043,4,,18.416666666666668,Low,55.25
9207-ZPANB,1,United States,California,Paradise,"39.69676, -121.644379",39.69676,-121.644379,Male,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,No,0,37,5042,Don't know,7043,4,,66.03513513513514,Low,2443.3
9327-QSDED,1,United States,California,Quincy,"39.971228, -121.041166",39.971228,-121.041166,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,No,0,60,3266,Don't know,7043,4,,41.925,Medium,335.4
1656-DRSMG,1,United States,California,Chico,"39.903272, -121.843567",39.903272,-121.843567,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,No,0,66,5775,Don't know,7043,12,,111.15793650793651,Medium,7002.95
3012-VFFMN,1,United States,California,Richvale,"39.495768, -121.747472",39.495768,-121.747472,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,No,0,74,4058,Don't know,7043,4,,22.707142857142856,High,158.95
2984-AFWNC,1,United States,California,Rough And Ready,"39.225634, -121.156163",39.225634,-121.156163,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,No,0,70,2813,Don't know,7043,4,,97.71666666666665,Medium,293.15
0640-YJTPY,1,United States,California,Smartville,"39.176595, -121.291692",39.176595,-121.291692,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,No,0,71,4974,Don't know,7043,4,,20.74652777777778,High,1493.75
8096-LOIST,1,United States,California,Stirling City,"39.904002, -121.527823",39.904002,-121.527823,Female,No,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No,0,38,3384,Don't know,7043,4,,57.54736842105264,Low,1093.4
9764-REAFF,1,United States,California,Stonyford,"39.288127, -122.415841",39.288127,-122.415841,Female,No,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No,0,20,4375,Don't know,7043,4,,17.92966101694915,Low,1057.85
7107-UBYKY,1,United States,California,Sutter,"39.172777, -121.805845",39.172777,-121.805845,Female,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No,0,49,4194,Don't know,7043,4,,25.215714285714284,Medium,882.55
4881-GQJTW,1,United States,California,Taylorsville,"40.053684, -120.743116",40.053684,-120.743116,Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No,0,40,2847,Don't know,7043,4,,21.457142857142856,Low,300.4
7876-DNYAP,1,United States,California,Washington,"39.34128, -120.786867",39.34128,-120.786867,Female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No,0,36,5423,Don't know,7043,4,,20.82536231884058,Low,1436.95
7905-NJMXS,1,United States,California,Williams,"39.117537, -122.284654",39.117537,-122.284654,Male,Yes,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,No,0,74,5116,Don't know,7043,4,,67.85714285714286,High,475.0
2882-WDTBA,1,United States,California,Willows,"39.493991, -122.286363",39.493991,-122.286363,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,0,75,5839,Don't know,7043,4,,78.0891304347826,High,5388.15
2091-GPPIQ,1,United States,California,Yuba City,"39.02741, -121.614982",39.02741,-121.614982,Female,No,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No,0,76,5050,Don't know,7043,8,,79.58541666666666,High,5730.15
5071-FBJFS,1,United States,California,Redding,"40.587919, -122.464732",40.587919,-122.464732,Female,No,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0,73,3147,Don't know,7043,12,,54.275,High,217.1
2796-UUZZO,1,United States,California,Redding,"40.527834, -122.318749",40.527834,-122.318749,Male,No,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,No,0,66,5157,Don't know,7043,12,,77.71984126984128,Medium,4896.35
2429-AYKKO,1,United States,California,Redding,"40.677649, -122.29467",40.677649,-122.29467,Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,No,0,22,4790,Don't know,7043,12,,19.918055555555554,Low,1434.1
9798-OPFEM,1,United States,California,Adin,"41.171578, -120.913161",41.171578,-120.913161,Female,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No,0,37,4791,Don't know,7043,4,,20.371739130434783,Low,937.1
3794-NFNCH,1,United States,California,Bella Vista,"40.722733, -122.109666",40.722733,-122.109666,Male,No,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,No,0,29,4715,Don't know,7043,4,,49.163333333333334,Low,1474.9
5193-QLVZB,1,United States,California,Bieber,"41.083464, -121.107929",41.083464,-121.107929,Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No,0,30,5882,Don't know,7043,4,,103.75396825396825,Low,6536.5
7114-AEOZE,1,United States,California,Big Bar,"40.775272, -123.287414",40.775272,-123.287414,Female,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No,0,58,6213,Don't know,7043,4,,18.801666666666666,Medium,1128.1
5522-NYKPB,1,United States,California,Burney,"40.946785, -121.719489",40.946785,-121.719489,Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,No,0,79,3153,Don't know,7043,4,,87.962,High,2199.05
9957-YODKZ,1,United States,California,Canby,"41.486953, -120.913975",41.486953,-120.913975,Male,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,0,68,5611,Don't know,7043,4,,76.18333333333334,Medium,457.1
6518-KZXCB,1,United States,California,Cassel,"40.936285, -121.572692",40.936285,-121.572692,Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No,0,61,3403,Don't know,7043,4,,25.75,Medium,566.5
2245-ADZFJ,1,United States,California,Castella,"41.121108, -122.336613",41.121108,-122.336613,Female,No,Yes,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,0,24,3491,Don't know,7043,4,,79.7290322580645,Low,2471.6
7776-QGYJC,1,United States,California,Shasta Lake,"40.692523, -122.369876",40.692523,-122.369876,Female,No,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,No,0,25,2042,Don't know,7043,4,,79.67435897435898,Low,3107.3
9313-QOLTZ,1,United States,California,Chester,"40.243494, -121.154733",40.243494,-121.154733,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,No,0,51,5895,Don't know,7043,4,,19.934615384615384,Medium,518.3
4672-FOTSD,1,United States,California,Dorris,"41.949216, -122.050062",41.949216,-122.050062,Male,No,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,No,0,56,4334,Don't know,7043,4,,69.35833333333333,Medium,832.3
9818-XQCUV,1,United States,California,Dunsmuir,"41.212695, -122.392067",41.212695,-122.392067,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,No,0,61,5994,Don't know,7043,4,,22.65,Medium,45.3
7338-ERIVA,1,United States,California,Etna,"41.405193, -123.008567",41.405193,-123.008567,Male,No,No,No,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,0,61,4003,Don't know,7043,4,,45.91282051282051,Medium,1790.6
8259-NFJTV,1,United States,California,Flournoy,"39.84784, -122.544556",39.84784,-122.544556,Female,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,No,0,45,5996,Don't know,7043,4,,35.22857142857143,Medium,246.6
3223-DWFIO,1,United States,California,Forks Of Salmon,"41.232128, -123.194748",41.232128,-123.194748,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,No,0,26,4140,Don't know,7043,4,,65.4125,Low,261.65
6968-GMKPR,1,United States,California,French Gulch,"40.740138, -122.587476",40.740138,-122.587476,Female,No,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No,0,80,5167,Don't know,7043,4,,81.99090909090908,High,4509.5
4751-ERMAN,1,United States,California,Gazelle,"41.411315, -122.697236",41.411315,-122.697236,Male,No,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,No,0,35,4171,Don't know,7043,4,,76.11458333333333,Low,5480.25
1436-ZMJAN,1,United States,California,Gerber,"40.03194, -122.176023",40.03194,-122.176023,Female,No,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No,0,79,2709,Don't know,7043,4,,65.315,High,653.15
3292-PBZEJ,1,United States,California,Greenview,"41.528541, -122.955018",41.528541,-122.955018,Male,Yes,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No,0,28,3175,Don't know,7043,4,,107.55,Low,1183.05
0799-DDIHE,1,United States,California,Grenada,"41.599978, -122.539381",41.599978,-122.539381,Female,No,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,No,0,68,3103,Don't know,7043,4,,42.63,Medium,639.45
3070-FNFZQ,1,United States,California,Happy Camp,"41.831901, -123.487478",41.831901,-123.487478,Female,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,No,0,33,4698,Don't know,7043,4,,20.815217391304348,Low,478.75
2812-SFXMJ,1,United States,California,Hat Creek,"40.789799, -121.474529",40.789799,-121.474529,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,27,4221,Don't know,7043,4,,20.05,Low,20.05
5014-WUQMG,1,United States,California,Hornbrook,"41.962127, -122.527696",41.962127,-122.527696,Male,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,0,68,5793,Don't know,7043,4,,93.43510638297872,Medium,4391.45
5312-TSZVC,1,United States,California,Hyampom,"40.648024, -123.465088",40.648024,-123.465088,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,No,0,34,4818,Don't know,7043,4,,18.040000000000003,Low,270.6
0993-OSGPT,1,United States,California,Junction City,"40.913192, -123.06597",40.913192,-123.06597,Female,Yes,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,No,0,24,6418,Don't know,7043,4,,58.46911764705882,Low,3975.9
7108-DGVUU,1,United States,California,Lookout,"41.280478, -121.160249",41.280478,-121.160249,Female,Yes,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No,0,38,2784,Don't know,7043,4,,71.28809523809524,Low,1497.05
2782-JEEBU,1,United States,California,Los Molinos,"40.059385, -122.091481",40.059385,-122.091481,Male,No,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,No,0,64,3378,Don't know,7043,4,,37.15,Medium,780.15
5127-BZENZ,1,United States,California,Mcarthur,"41.10831, -121.360362",41.10831,-121.360362,Female,No,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,0,26,4775,Don't know,7043,4,,62.71696428571429,Low,3512.15
2720-FVBQP,1,United States,California,Mccloud,"41.251322, -122.105209",41.251322,-122.105209,Female,No,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,No,0,30,3061,Don't know,7043,4,,45.541666666666664,Low,273.25
9906-NHHVC,1,United States,California,Macdoel,"41.769709, -121.92063",41.769709,-121.92063,Female,Yes,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No,0,76,5693,Don't know,7043,4,,54.121538461538464,High,3517.9
4522-XRWWI,1,United States,California,Manton,"40.426679, -121.850421",40.426679,-121.850421,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,No,0,62,4397,Don't know,7043,4,,80.37857142857143,Medium,3375.9
3766-EJLFL,1,United States,California,Mill Creek,"40.331975, -121.460674",40.331975,-121.460674,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,No,0,80,6391,Don't know,7043,4,,110.41985294117647,High,7508.55
5939-SXWHM,1,United States,California,Millville,"40.531257, -122.148139",40.531257,-122.148139,Male,No,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,No,0,72,2111,Don't know,7043,4,,25.938541666666666,High,1245.05
8152-UOBNY,1,United States,California,Mineral,"40.408796, -121.579609",40.408796,-121.579609,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,No,0,59,5746,Don't know,7043,4,,106.959,Medium,5347.95
7351-KYHQH,1,United States,California,Montague,"41.759864, -122.379175",41.759864,-122.379175,Female,Yes,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,0,37,4615,Don't know,7043,4,,70.52142857142857,Low,493.65
7643-RCHXS,1,United States,California,Montgomery Creek,"40.877552, -121.885884",40.877552,-121.885884,Female,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,No,0,23,4566,Don't know,7043,4,,20.06111111111111,Low,1263.85
8246-SHFGA,1,United States,California,Mount Shasta,"41.33832, -122.290756",41.33832,-122.290756,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,No,0,78,2842,Don't know,7043,4,,22.679411764705883,High,385.55
0620-XEFWH,1,United States,California,Oak Run,"40.689243, -122.037023",40.689243,-122.037023,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,No,0,63,5279,Don't know,7043,4,,21.05,Medium,84.2
6485-QXWWE,1,United States,California,Old Station,"40.656287, -121.428965",40.656287,-121.428965,Female,No,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,No,0,46,4535,Don't know,7043,4,,26.43064516129032,Medium,1638.7
7321-VGNKU,1,United States,California,Paskenta,"39.884395, -122.587513",39.884395,-122.587513,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,No,0,39,4917,Don't know,7043,4,,60.125,Low,120.25
5327-CNLUQ,1,United States,California,Paynes Creek,"40.343213, -121.815412",40.343213,-121.815412,Male,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,No,0,38,2613,Don't know,7043,4,,93.19687499999999,Low,4473.45
7552-KEYGT,1,United States,California,Platina,"40.367964, -122.937379",40.367964,-122.937379,Male,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,No,0,44,4430,Don't know,7043,4,,19.27962962962963,Medium,520.55
5816-JMLGY,1,United States,California,Red Bluff,"40.186772, -122.388361",40.186772,-122.388361,Female,No,Yes,No,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,5717.85,No,0,28,6367,Don't know,7043,4,,81.68357142857144,Low,5717.85
2927-QRRQV,1,United States,California,Scott Bar,"41.737962, -123.07557",41.737962,-123.07557,Male,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,No,0,79,4120,Don't know,7043,4,,93.75,High,4312.5
6265-SXWBU,1,United States,California,Shingletown,"40.497441, -121.827524",40.497441,-121.827524,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,No,0,74,5561,Don't know,7043,4,,94.3659420289855,High,6511.25
